,iata_code,icao_code,country_code,country_name,latitude,longitude,elev_ft,nrunways,longest_runway_ft,name,traffic_region,source
0,ORD,KORD,US,United States,41.97805555,-87.90611111,672.0,7.0,13000.0,,North America,MIT_AEIC
1,ATL,KATL,US,United States,33.64083333,-84.42722222,1026.0,6.0,11890.0,,North America,MIT_AEIC
2,DFW,KDFW,US,United States,32.89638888,-97.04111111,607.0,8.0,13401.0,,North America,MIT_AEIC
3,LAX,KLAX,US,United States,33.94222222,-118.4072222,125.0,5.0,12091.0,,North America,MIT_AEIC
4,IAH,KIAH,US,United States,29.98333333,-95.33999999,97.0,5.0,12001.0,,North America,MIT_AEIC
5,LHR,EGLL,GB,United Kingdom,51.47138888,-0.45277777,83.0,2.0,12799.0,,Europe,MIT_AEIC
6,CDG,LFPG,FR,France,49.00972222,2.54861111,392.0,4.0,13829.0,,Europe,MIT_AEIC
7,FRA,EDDF,DE,Germany,50.03194444,8.52777777,364.0,3.0,13123.0,,Europe,MIT_AEIC
8,DEN,KDEN,US,United States,39.85833333,-104.6669444,5431.0,6.0,16000.0,,North America,MIT_AEIC
9,DTW,KDTW,US,United States,42.21666666,-83.34444444,645.0,6.0,12003.0,,North America,MIT_AEIC
10,AMS,EHAM,NL,Netherlands,52.30833333,4.76805555,-11.0,6.0,12467.0,,Europe,MIT_AEIC
11,PHL,KPHL,US,United States,39.86805555,-75.24861111,36.0,4.0,10506.0,,North America,MIT_AEIC
12,CVG,KCVG,US,United States,39.04777777,-84.66861111,896.0,4.0,12000.0,,North America,MIT_AEIC
13,MSP,KMSP,US,United States,44.88611111,-93.21777777,841.0,4.0,11006.0,,North America,MIT_AEIC
14,PHX,KPHX,US,United States,33.43611111,-112.0094444,1135.0,4.0,11489.0,,North America,MIT_AEIC
15,EWR,KEWR,US,United States,40.69583333,-74.17166666,18.0,4.0,11000.0,,North America,MIT_AEIC
16,CLT,KCLT,US,United States,35.21916666,-80.93583333,748.0,3.0,10000.0,,North America,MIT_AEIC
17,IAD,KIAD,US,United States,38.94166666,-77.4575,312.0,4.0,11501.0,,North America,MIT_AEIC
18,JFK,KJFK,US,United States,40.63861111,-73.77694444,13.0,8.0,14572.0,,North America,MIT_AEIC
19,LGA,KLGA,US,United States,40.77944444,-73.87583333,21.0,4.0,7003.0,,North America,MIT_AEIC
20,LAS,KLAS,US,United States,36.07972222,-115.1588889,2181.0,4.0,14510.0,,North America,MIT_AEIC
21,MAD,LEMD,ES,Spain,40.47361111,-3.56111111,2000.0,4.0,14272.0,,Europe,MIT_AEIC
22,BOS,KBOS,US,United States,42.36361111,-71.00611111,20.0,6.0,10083.0,,North America,MIT_AEIC
23,MUC,EDDM,DE,Germany,48.13249999,11.69916666,1487.0,2.0,13123.0,,Europe,MIT_AEIC
24,MIA,KMIA,US,United States,25.79249999,-80.28611111,8.0,4.0,13000.0,,North America,MIT_AEIC
25,SFO,KSFO,US,United States,37.61888888,-122.375,13.0,5.0,11870.0,,North America,MIT_AEIC
26,YYZ,CYYZ,CA,Canada,43.67972222,-79.62499999,569.0,5.0,11120.0,,North America,MIT_AEIC
27,SLC,KSLC,US,United States,40.78694444,-111.9688889,4227.0,6.0,12004.0,,North America,MIT_AEIC
28,SEA,KSEA,US,United States,47.44916666,-122.30805559999999,433.0,3.0,11901.0,,North America,MIT_AEIC
29,PEK,ZBAA,CN,China,40.05,116.58333329999999,116.0,3.0,12468.0,,Central and South-West Asia,MIT_AEIC
30,MCO,KMCO,US,United States,28.43166666,-81.32472222,96.0,5.0,12005.0,,North America,MIT_AEIC
31,HND,RJTT,JP,Japan,35.55361111,139.7658333,35.0,3.0,9840.0,,North Asia,MIT_AEIC
32,MEX,MMMX,MX,Mexico,19.43527777,-99.07277777,7316.0,2.0,13070.0,,Central America/ Caribbean,MIT_AEIC
33,FCO,LIRF,IT,Italy,41.80027777,12.23888888,15.0,3.0,12795.0,,Europe,MIT_AEIC
34,BRU,EBBR,BE,Belgium,50.90166666,4.49416666,0.0,3.0,11936.0,,Europe,MIT_AEIC
35,BCN,LEBL,ES,Spain,41.30277777,2.09444444,14.0,3.0,11000.0,,Europe,MIT_AEIC
36,DCA,KDCA,US,United States,38.85166666,-77.03694444,15.0,4.0,6869.0,,North America,MIT_AEIC
37,BKK,VTBS,TH,Thailand,13.91111111,100.6083333,5.0,2.0,13130.0,,Pacific South-East Asia,MIT_AEIC
38,BWI,KBWI,US,United States,39.17499999,-76.66999999,146.0,5.0,10502.0,,North America,MIT_AEIC
39,STL,KSTL,US,United States,38.74777777,-90.36,618.0,6.0,11019.0,,North America,MIT_AEIC
40,LGW,EGKK,GB,United Kingdom,51.14805555,-0.19666666,202.0,2.0,10364.0,,Europe,MIT_AEIC
41,CPH,EKCH,DK,Denmark,55.60805555,12.63333333,17.0,3.0,11811.0,,Europe,MIT_AEIC
42,SYD,YSSY,AU,Australia,-33.94416666,151.17583330000002,21.0,3.0,12999.0,,Pacific South-East Asia,MIT_AEIC
43,HKG,VHHH,HK,Hong Kong,22.30888888,113.9147222,28.0,2.0,12467.0,,North Asia,MIT_AEIC
44,FLL,KFLL,US,United States,26.07222222,-80.15305555,9.0,3.0,9000.0,,North America,MIT_AEIC
45,CGK,WIII,ID,Indonesia,-6.12583333,106.65777779999999,34.0,2.0,12008.0,,Pacific South-East Asia,MIT_AEIC
46,ZRH,LSZH,CH,Switzerland,47.45833333,8.55166666,1416.0,3.0,12139.0,,Europe,MIT_AEIC
47,CLE,KCLE,US,United States,41.41083333,-81.84944444,791.0,5.0,9000.0,,North America,MIT_AEIC
48,YVR,CYVR,CA,Canada,49.18722222,-123.1852778,14.0,4.0,11500.0,,North America,MIT_AEIC
49,MEM,KMEM,US,United States,35.04972222,-89.97861111,341.0,4.0,11120.0,,North America,MIT_AEIC
50,PIT,KPIT,US,United States,40.49666666,-80.23583333,1203.0,5.0,11500.0,,North America,MIT_AEIC
51,VIE,LOWW,AT,Austria,48.11111111,16.55833333,600.0,2.0,11811.0,,Europe,MIT_AEIC
52,ORY,LFPO,FR,France,48.72888888,2.35722222,291.0,3.0,11975.0,,Europe,MIT_AEIC
53,ARN,ESSA,SE,Sweden,59.66194444,17.93388888,137.0,3.0,10830.0,,Europe,MIT_AEIC
54,TPA,KTPA,US,United States,27.97305555,-82.53527777,26.0,3.0,11002.0,,North America,MIT_AEIC
55,MXP,LIMC,IT,Italy,45.63166666,8.72777777,768.0,2.0,12861.0,,Europe,MIT_AEIC
56,CAN,ZGGG,CN,China,23.11666666,113.23333329999998,50.0,2.0,12467.0,,Central and South-West Asia,MIT_AEIC
57,SIN,WSSS,SG,Singapore,1.35777777,103.99083329999999,23.0,3.0,13123.0,,Pacific South-East Asia,MIT_AEIC
58,PVG,ZSPD,CN,China,31.14388888,121.7913889,13.0,3.0,13123.0,,Central and South-West Asia,MIT_AEIC
59,PDX,KPDX,US,United States,45.58916666,-122.595,30.0,3.0,11000.0,,North America,MIT_AEIC
60,MDW,KMDW,US,United States,41.78499999,-87.75194444,620.0,5.0,6522.0,,North America,MIT_AEIC
61,MAN,EGCC,GB,United Kingdom,53.35333333,-2.27666666,257.0,2.0,10007.0,,Europe,MIT_AEIC
62,HNL,PHNL,US,United States,21.32583333,-157.9216667,13.0,6.0,12300.0,,North America,MIT_AEIC
63,SAN,KSAN,US,United States,32.73361111,-117.18666670000002,17.0,1.0,9401.0,,North America,MIT_AEIC
64,OSL,ENGM,NO,Norway,60.20277777,11.08555555,672.0,2.0,11811.0,,Europe,MIT_AEIC
65,DUS,EDDL,DE,Germany,51.28111111,6.75277777,147.0,2.0,9842.0,,Europe,MIT_AEIC
66,KUL,WMKK,MY,Malaysia,2.74333333,101.69333329999999,69.0,2.0,13530.0,,Pacific South-East Asia,MIT_AEIC
67,NRT,RJAA,JP,Japan,35.76388888,140.3911111,141.0,2.0,13123.0,,North Asia,MIT_AEIC
68,MEL,YMML,AU,Australia,-37.66166666,144.83333330000002,434.0,2.0,11998.0,,Pacific South-East Asia,MIT_AEIC
69,SHA,ZSSS,CN,China,31.19805555,121.3363889,10.0,1.0,11154.0,,Central and South-West Asia,MIT_AEIC
70,MKE,KMKE,US,United States,42.95027777,-87.89722222,723.0,5.0,9690.0,,North America,MIT_AEIC
71,DXB,OMDB,AE,United Arab Emirates,25.25,55.35777777,59.0,2.0,14157.0,,Middle East,MIT_AEIC
72,STN,EGSS,GB,United Kingdom,51.88277777,0.23388888,348.0,1.0,10000.0,,Europe,MIT_AEIC
73,RDU,KRDU,US,United States,35.87527777,-78.78194444,435.0,3.0,10000.0,,North America,MIT_AEIC
74,NCE,LFMN,FR,France,43.66388888,7.21749999,12.0,2.0,9712.0,,Europe,MIT_AEIC
75,JNB,FAJS,ZA,South Africa,-26.14027777,28.24277777,5558.0,2.0,14495.0,,Sub Saharan Africa,MIT_AEIC
76,ANC,PANC,US,United States,61.17444444,-149.9961111,152.0,3.0,11584.0,,North America,MIT_AEIC
77,SJU,TJSJ,PR,Puerto Rico,18.44138888,-66.00222222,0.0,2.0,10002.0,,Central America/ Caribbean,MIT_AEIC
78,CGH,SBSP,BR,Brazil,-23.62499999,-46.66,2631.0,2.0,6365.0,,South America,MIT_AEIC
79,CMH,KCMH,US,United States,39.99111111,-82.87833333,815.0,2.0,10125.0,,North America,MIT_AEIC
80,BOM,VABB,IN,India,19.08805555,72.85166666,37.0,2.0,11302.0,,Central and South-West Asia,MIT_AEIC
81,MCI,KMCI,US,United States,39.29749999,-94.71388888,1026.0,3.0,10801.0,,North America,MIT_AEIC
82,BNA,KBNA,US,United States,36.12666666,-86.68194444,599.0,4.0,11030.0,,North America,MIT_AEIC
83,ATH,LGAV,GR,Greece,37.89583333,23.72888888,308.0,2.0,13123.0,,Europe,MIT_AEIC
84,YUL,CYUL,CA,Canada,45.46805555,-73.74138888,118.0,3.0,11000.0,,North America,MIT_AEIC
85,HEL,EFHK,FI,Finland,60.32555555,24.97166666,179.0,3.0,11286.0,,Europe,MIT_AEIC
86,ICN,RKSI,KR,South Korea,37.4625,126.43916670000002,23.0,3.0,13123.0,,North Asia,MIT_AEIC
87,DUB,EIDW,IE,Ireland,53.43249999,-6.25222222,242.0,3.0,8652.0,,Europe,MIT_AEIC
88,IST,LTBA,TR,Turkey,40.97666666,28.81527777,163.0,3.0,9842.0,,Europe,MIT_AEIC
89,SZX,ZGSZ,CN,China,22.55,113.91666670000001,13.0,1.0,11149.0,,Central and South-West Asia,MIT_AEIC
90,OAK,KOAK,US,United States,37.72361111,-122.21555559999999,9.0,4.0,10000.0,,North America,MIT_AEIC
91,IND,KIND,US,United States,39.72555555,-86.28388888,797.0,3.0,11200.0,,North America,MIT_AEIC
92,BNE,YBBN,AU,Australia,-27.42499999,153.0855556,13.0,2.0,11680.0,,Pacific South-East Asia,MIT_AEIC
93,TPE,RCTP,TW,Taiwan,25.08027777,121.23222220000001,106.0,2.0,12008.0,,North Asia,MIT_AEIC
94,AKL,NZAA,NZ,New Zealand,-37.01111111,174.7991667,23.0,2.0,11926.0,,Pacific South-East Asia,MIT_AEIC
95,BOG,SKBO,CO,Colombia,4.70611111,-74.14222222,8355.0,2.0,12467.0,,South America,MIT_AEIC
96,YYC,CYYC,CA,Canada,51.11277777,-114.0197222,3557.0,3.0,12675.0,,North America,MIT_AEIC
97,SVO,UUEE,RU,Russian Federation,55.98333333,37.41666666,622.0,2.0,12139.0,,Europe,MIT_AEIC
98,MNL,RPLL,PH,Philippines,14.51,121.01833329999998,75.0,2.0,12261.0,,Pacific South-East Asia,MIT_AEIC
99,PRG,LKPR,CZ,Czech Republic,50.1,14.26666666,1247.0,3.0,12189.0,,Europe,MIT_AEIC
100,HAM,EDDH,DE,Germany,53.63388888,9.99499999,53.0,2.0,12028.0,,Europe,MIT_AEIC
101,TXL,EDDT,DE,Germany,52.56055555,13.29222222,122.0,2.0,9918.0,,Europe,MIT_AEIC
102,DEL,VIDP,IN,India,28.57361111,77.10083333,777.0,2.0,12500.0,,Central and South-West Asia,MIT_AEIC
103,SJC,KSJC,US,United States,37.36111111,-121.92555559999998,62.0,3.0,11000.0,,North America,MIT_AEIC
104,CTU,ZUUU,CN,China,30.7,103.95,1625.0,1.0,11812.0,,Central and South-West Asia,MIT_AEIC
105,PMI,LEPA,ES,Spain,39.55361111,2.72777777,24.0,2.0,10728.0,,Europe,MIT_AEIC
106,GRU,SBGR,BR,Brazil,-23.43499999,-46.47277777,2459.0,2.0,12140.0,,South America,MIT_AEIC
107,STR,EDDS,DE,Germany,48.68833333,9.21,1300.0,1.0,10974.0,,Europe,MIT_AEIC
108,LYS,LFLL,FR,France,45.72638888,5.09083333,821.0,2.0,13124.0,,Europe,MIT_AEIC
109,LIS,LPPT,PT,Portugal,38.78194444,-9.13333333,374.0,2.0,12484.0,,Europe,MIT_AEIC
110,FUK,RJFF,JP,Japan,33.58222222,130.4533333,30.0,1.0,9186.0,,North Asia,MIT_AEIC
111,GVA,LSGG,CH,Switzerland,46.23944444,6.11027777,1411.0,2.0,12795.0,,Europe,MIT_AEIC
112,SMF,KSMF,US,United States,38.69555555,-121.58972220000001,27.0,2.0,8601.0,,North America,MIT_AEIC
113,CGN,EDDK,DE,Germany,50.86583333,7.14194444,300.0,3.0,12516.0,,Europe,MIT_AEIC
114,WAW,EPWA,PL,Poland,52.16666666,20.96666666,361.0,2.0,12106.0,,Europe,MIT_AEIC
115,HOU,KHOU,US,United States,29.64499999,-95.27861111,46.0,4.0,7602.0,,North America,MIT_AEIC
116,ITM,RJOO,JP,Japan,34.78249999,135.4411111,50.0,2.0,9840.0,,North Asia,MIT_AEIC
117,EDI,EGPH,GB,United Kingdom,55.94861111,-3.35027777,136.0,3.0,8389.0,,Europe,MIT_AEIC
118,BHX,EGBB,GB,United Kingdom,52.45305555,-1.74638888,328.0,1.0,8527.0,,Europe,MIT_AEIC
119,KIX,RJBB,JP,Japan,34.42833333,135.2438889,37.0,2.0,13124.0,,North Asia,MIT_AEIC
120,AUS,KAUS,US,United States,30.19444444,-97.66999999,542.0,5.0,12248.0,,North America,MIT_AEIC
121,BUD,LHBP,HU,Hungary,47.43333333,19.23333333,495.0,2.0,12162.0,,Europe,MIT_AEIC
122,NGO,RJGG,JP,Japan,35.25166666,136.9275,15.0,1.0,11484.0,,North Asia,MIT_AEIC
123,LIN,LIML,IT,Italy,45.44972222,9.27611111,353.0,2.0,8012.0,,Europe,MIT_AEIC
124,CCS,SVMI,VE,Venezuela (Bolivarian Republic of),10.60527777,-66.98805555,235.0,2.0,11483.0,,South America,MIT_AEIC
125,BDL,KBDL,US,United States,41.93749999,-72.68305555,173.0,3.0,9510.0,,North America,MIT_AEIC
126,SNA,KSNA,US,United States,33.67555555,-117.8672222,56.0,3.0,5701.0,,North America,MIT_AEIC
127,KMG,ZPPP,CN,China,24.98333333,102.7333333,6217.0,1.0,11155.0,,Central and South-West Asia,MIT_AEIC
128,GLA,EGPF,GB,United Kingdom,55.87166666,-4.43194444,26.0,2.0,8720.0,,Europe,MIT_AEIC
129,GMP,RKSS,KR,South Korea,37.55861111,126.79,58.0,2.0,11811.0,,North Asia,MIT_AEIC
130,TSA,RCSS,TW,Taiwan,25.07111111,121.5436111,18.0,1.0,8547.0,,North Asia,MIT_AEIC
131,ABQ,KABQ,US,United States,35.04166666,-106.6063889,5355.0,4.0,13793.0,,North America,MIT_AEIC
132,SAT,KSAT,US,United States,29.53333333,-98.46944444,809.0,3.0,8502.0,,North America,MIT_AEIC
133,MSY,KMSY,US,United States,29.99111111,-90.25138888,4.0,3.0,10104.0,,North America,MIT_AEIC
134,DME,UUDD,RU,Russian Federation,55.4,37.88333333,593.0,3.0,12448.0,,Europe,MIT_AEIC
135,AGP,LEMG,ES,Spain,36.67166666,-4.49805555,52.0,1.0,10500.0,,Europe,MIT_AEIC
136,GDL,MMGL,MX,Mexico,20.52388888,-103.3125,5016.0,2.0,13123.0,,Central America/ Caribbean,MIT_AEIC
137,CTS,RJCC,JP,Japan,42.79444444,141.6663889,82.0,2.0,9840.0,,North Asia,MIT_AEIC
138,WLG,NZWN,NZ,New Zealand,-41.32388888,174.8013889,41.0,1.0,6352.0,,Pacific South-East Asia,MIT_AEIC
139,DAL,KDAL,US,United States,32.84694444,-96.85138888,487.0,3.0,8800.0,,North America,MIT_AEIC
140,BUF,KBUF,US,United States,42.94055555,-78.73249999,728.0,2.0,8827.0,,North America,MIT_AEIC
141,BSB,SBBR,BR,Brazil,-15.86055555,-47.91527777,3474.0,2.0,10827.0,,South America,MIT_AEIC
142,MTY,MMMY,MX,Mexico,25.77749999,-100.1069444,1278.0,2.0,9905.0,,Central America/ Caribbean,MIT_AEIC
143,ILN,KILN,US,United States,39.50277777,-83.86333333,1077.0,2.0,10701.0,,North America,MIT_AEIC
144,PVD,KPVD,US,United States,41.72833333,-71.42611111,55.0,2.0,7166.0,,North America,MIT_AEIC
145,RIC,KRIC,US,United States,37.50611111,-77.32249999,167.0,3.0,9003.0,,North America,MIT_AEIC
146,GIG,SBGL,BR,Brazil,-22.80888888,-43.24361111,30.0,2.0,13123.0,,South America,MIT_AEIC
147,NAS,MYNN,BS,Bahamas,25.04055555,-77.47194444,16.0,2.0,11018.0,,Central America/ Caribbean,MIT_AEIC
148,SDF,KSDF,US,United States,38.17972222,-85.73861111,501.0,3.0,11890.0,,North America,MIT_AEIC
149,JAX,KJAX,US,United States,30.48472222,-81.68777777,30.0,2.0,10000.0,,North America,MIT_AEIC
150,ONT,KONT,US,United States,34.05722222,-117.60805559999999,944.0,2.0,12197.0,,North America,MIT_AEIC
151,XIY,ZLXY,CN,China,34.36666666,108.7,1572.0,1.0,9842.0,,Central and South-West Asia,MIT_AEIC
152,ORF,KORF,US,United States,36.89583333,-76.20138888,26.0,2.0,9001.0,,North America,MIT_AEIC
153,CHC,NZCH,NZ,New Zealand,-43.48833333,172.5333333,123.0,3.0,10785.0,,Pacific South-East Asia,MIT_AEIC
154,MRS,LFML,FR,France,43.43555555,5.21638888,70.0,2.0,11483.0,,Europe,MIT_AEIC
155,KHH,RCKH,TW,Taiwan,22.57249999,120.34527779999999,31.0,1.0,10335.0,,North Asia,MIT_AEIC
156,SUB,WRSJ,ID,Indonesia,-7.21805555,112.72083329999998,9.0,1.0,9843.0,,Pacific South-East Asia,MIT_AEIC
157,GSO,KGSO,US,United States,36.09194444,-79.94277777,925.0,2.0,10001.0,,North America,MIT_AEIC
158,OGG,PHOG,US,United States,20.90055555,-156.4336111,54.0,3.0,6995.0,,North America,MIT_AEIC
159,THR,OIII,IR,Iran (Islamic Republic of),35.68972222,51.31583333,3962.0,3.0,13252.0,,Middle East,MIT_AEIC
160,OKA,ROAH,JP,Japan,26.19194444,127.6477778,12.0,1.0,9995.0,,North Asia,MIT_AEIC
161,RSW,KRSW,US,United States,26.53611111,-81.755,30.0,1.0,12000.0,,North America,MIT_AEIC
162,ROC,KROC,US,United States,43.12138888,-77.67083333,559.0,3.0,8001.0,,North America,MIT_AEIC
163,HGH,ZSHC,CN,China,30.33361111,120.00027779999999,23.0,1.0,11811.0,,Central and South-West Asia,MIT_AEIC
164,YEG,CYEG,CA,Canada,53.30416666,-113.59166670000002,2373.0,2.0,11000.0,,North America,MIT_AEIC
165,CJU,RKPC,KR,South Korea,33.50555555,126.495,118.0,2.0,9843.0,,North Asia,MIT_AEIC
166,DAY,KDAY,US,United States,39.90111111,-84.21999999,1009.0,3.0,10900.0,,North America,MIT_AEIC
167,ADL,YPAD,AU,Australia,-34.94833333,138.53472219999998,20.0,2.0,10171.0,,Pacific South-East Asia,MIT_AEIC
168,CKG,ZUCK,CN,China,29.49583333,106.35972220000001,1365.0,1.0,10499.0,,Central and South-West Asia,MIT_AEIC
169,VCE,LIPZ,IT,Italy,45.50666666,12.34777777,7.0,2.0,10827.0,,Europe,MIT_AEIC
170,OMA,KOMA,US,United States,41.30194444,-95.89333333,984.0,3.0,9502.0,,North America,MIT_AEIC
171,JED,OEJN,SA,Saudi Arabia,21.50555555,39.20666666,48.0,3.0,13123.0,,Middle East,MIT_AEIC
172,PBI,KPBI,US,United States,26.68222222,-80.09416666,19.0,3.0,10008.0,,North America,MIT_AEIC
173,YOW,CYOW,CA,Canada,45.32083333,-75.67277777,374.0,3.0,10000.0,,North America,MIT_AEIC
174,LTN,EGGW,GB,United Kingdom,51.87444444,-0.36638888,526.0,1.0,7086.0,,Europe,MIT_AEIC
175,RUH,OERK,SA,Saudi Arabia,24.95916666,46.69611111,2049.0,2.0,13796.0,,Middle East,MIT_AEIC
176,TLS,LFBO,FR,France,43.62999999,1.36361111,499.0,2.0,11494.0,,Europe,MIT_AEIC
177,LPA,GCLP,ES,Spain,27.93194444,-15.38333333,75.0,2.0,10171.0,,Europe,MIT_AEIC
178,CAI,HECA,EG,Egypt,30.13749999,31.40694444,382.0,3.0,13120.0,,North Africa,MIT_AEIC
179,ALB,KALB,US,United States,42.74583333,-73.80527777,285.0,2.0,8500.0,,North America,MIT_AEIC
180,LIM,SPIM,PE,Peru,-12.02666666,-77.12277777,113.0,1.0,11506.0,,South America,MIT_AEIC
181,GOT,ESGG,SE,Sweden,57.66305555,12.28277777,506.0,1.0,10823.0,,Europe,MIT_AEIC
182,YWG,CYWG,CA,Canada,49.9,-97.23333333,783.0,3.0,11000.0,,North America,MIT_AEIC
183,MHT,KMHT,US,United States,42.93833333,-71.43888888,266.0,2.0,9250.0,,North America,MIT_AEIC
184,XMN,ZSAM,CN,China,24.46666666,118.11666670000001,59.0,1.0,11155.0,,Central and South-West Asia,MIT_AEIC
185,SXM,TNCM,AN,Netherlands Antilles,18.04361111,-63.11194444,14.0,1.0,7152.0,,Central America/ Caribbean,MIT_AEIC
186,HAJ,EDDV,DE,Germany,52.46166666,9.68472222,183.0,3.0,12467.0,,Europe,MIT_AEIC
187,OKC,KOKC,US,United States,35.39305555,-97.60055555,1295.0,4.0,9802.0,,North America,MIT_AEIC
188,SJO,MROC,CR,Costa Rica,9.99249999,-84.21111111,3021.0,1.0,9882.0,,Central America/ Caribbean,MIT_AEIC
189,RNO,KRNO,US,United States,39.49777777,-119.7675,4415.0,3.0,11002.0,,North America,MIT_AEIC
190,TAO,ZSQD,CN,China,36.1,120.31666670000001,33.0,1.0,11155.0,,Central and South-West Asia,MIT_AEIC
191,AEP,SABE,AR,Argentina,-34.55888888,-58.41583333,66.0,1.0,6890.0,,South America,MIT_AEIC
192,BUR,KBUR,US,United States,34.2,-118.3577778,778.0,2.0,6886.0,,North America,MIT_AEIC
193,LCY,EGLC,GB,United Kingdom,51.50472222,0.05472222,19.0,1.0,4948.0,,Europe,MIT_AEIC
194,SCL,SCEL,CL,Chile,-33.38666666,-70.78499999,1555.0,2.0,12467.0,,South America,MIT_AEIC
195,TUL,KTUL,US,United States,36.19777777,-95.88972222,677.0,3.0,9999.0,,North America,MIT_AEIC
196,CPT,FACT,ZA,South Africa,-33.96472222,18.60222222,151.0,2.0,10502.0,,Sub Saharan Africa,MIT_AEIC
197,BHM,KBHM,US,United States,33.56305555,-86.75555555,650.0,2.0,12002.0,,North America,MIT_AEIC
198,BGO,ENBR,NO,Norway,60.29361111,5.21944444,165.0,1.0,8608.0,,Europe,MIT_AEIC
199,BLR,VOBG,IN,India,12.94972222,77.66805555,3307.0,1.0,10915.0,,Central and South-West Asia,MIT_AEIC
200,TOL,KTOL,US,United States,41.59083333,-83.80083333,684.0,2.0,10600.0,,North America,MIT_AEIC
201,CUN,MMUN,MX,Mexico,21.03333333,-86.86666666,20.0,1.0,11483.0,,Central America/ Caribbean,MIT_AEIC
202,MAA,VOMM,IN,India,12.99333333,80.17694444,52.0,2.0,12000.0,,Central and South-West Asia,MIT_AEIC
203,DPS,WRRR,ID,Indonesia,-8.74861111,115.165,14.0,1.0,9790.0,,Pacific South-East Asia,MIT_AEIC
204,VLC,LEVC,ES,Spain,39.48861111,-0.48194444,240.0,1.0,10548.0,,Europe,MIT_AEIC
205,DOH,OTBD,QA,Qatar,25.25694444,51.56638888,35.0,1.0,15000.0,,Middle East,MIT_AEIC
206,BET,PABE,US,United States,60.78444444,-161.8313889,126.0,2.0,6400.0,,North America,MIT_AEIC
207,NBO,HKJK,KE,Kenya,-1.31666666,36.93083333,5327.0,1.0,13507.0,,Sub Saharan Africa,MIT_AEIC
208,ELP,KELP,US,United States,31.80666666,-106.3772222,3959.0,3.0,12020.0,,North America,MIT_AEIC
209,SYR,KSYR,US,United States,43.11055555,-76.1025,421.0,2.0,9003.0,,North America,MIT_AEIC
210,ALC,LEAL,ES,Spain,38.28249999,-0.55833333,142.0,1.0,9842.0,,Europe,MIT_AEIC
211,SGN,VVTS,VN,Vietnam,10.81722222,106.65777779999999,33.0,2.0,12468.0,,Pacific South-East Asia,MIT_AEIC
212,CMN,GMMN,MA,Morocco,33.36666666,-7.58666666,656.0,2.0,12205.0,,North Africa,MIT_AEIC
213,BOI,KBOI,US,United States,43.56527777,-116.225,2871.0,2.0,10000.0,,North America,MIT_AEIC
214,LUX,ELLX,LU,Luxembourg,49.62777777,6.20666666,1234.0,1.0,13123.0,,Europe,MIT_AEIC
215,GSP,KGSP,US,United States,34.89888888,-82.21388888,964.0,1.0,11000.0,,North America,MIT_AEIC
216,PER,YPPH,AU,Australia,-31.93166666,115.96833329999998,67.0,2.0,11299.0,,Pacific South-East Asia,MIT_AEIC
217,HAK,ZJHK,CN,China,19.98333333,110.03333329999998,75.0,1.0,11811.0,,Central and South-West Asia,MIT_AEIC
218,CHS,KCHS,US,United States,32.89916666,-80.03888888,46.0,2.0,9001.0,,North America,MIT_AEIC
219,BZE,MZBZ,BZ,Belize,17.53611111,-88.31,15.0,1.0,9695.0,,Central America/ Caribbean,MIT_AEIC
220,ABZ,EGPD,GB,United Kingdom,57.20416666,-2.19861111,215.0,4.0,6001.0,,Europe,MIT_AEIC
221,CSX,ZGHA,CN,China,28.2,112.96666670000002,217.0,1.0,8530.0,,Central and South-West Asia,MIT_AEIC
222,TUS,KTUS,US,United States,32.11611111,-110.94055559999998,2643.0,3.0,10996.0,,North America,MIT_AEIC
223,LED,ULLI,RU,Russian Federation,59.8,30.3,78.0,2.0,12402.0,,Europe,MIT_AEIC
224,YHZ,CYHZ,CA,Canada,44.88333333,-63.51666666,477.0,2.0,8800.0,,North America,MIT_AEIC
225,TYS,KTYS,US,United States,35.81222222,-83.99249999,981.0,2.0,9005.0,,North America,MIT_AEIC
226,LIT,KLIT,US,United States,34.72888888,-92.22472222,262.0,4.0,8273.0,,North America,MIT_AEIC
227,PUS,RKPK,KR,South Korea,35.17083333,129.13055559999998,6.0,2.0,10499.0,,North Asia,MIT_AEIC
228,BRS,EGGD,GB,United Kingdom,51.38166666,-2.70888888,622.0,1.0,6598.0,,Europe,MIT_AEIC
229,LGG,EBLG,BE,Belgium,50.63722222,5.44388888,659.0,2.0,10784.0,,Europe,MIT_AEIC
230,EZE,SAEZ,AR,Argentina,-34.81999999,-58.53388888,67.0,2.0,10827.0,,South America,MIT_AEIC
231,KBP,UKBB,UA,Ukraine,50.2,30.9,427.0,2.0,13123.0,,Europe,MIT_AEIC
232,NKG,ZSNJ,CN,China,31.99527777,118.81166670000002,49.0,1.0,11811.0,,Central and South-West Asia,MIT_AEIC
233,DLC,ZYTL,CN,China,38.91666666,121.65,107.0,1.0,10827.0,,Central and South-West Asia,MIT_AEIC
234,TLV,LLBG,IL,Israel,32.01222222,34.88249999,135.0,3.0,11998.0,,Middle East,MIT_AEIC
235,FAI,PAFA,US,United States,64.81444444,-147.8627778,434.0,4.0,11800.0,,North America,MIT_AEIC
236,AUH,OMAA,AE,United Arab Emirates,24.43305555,54.64888888,88.0,1.0,13452.0,,Middle East,MIT_AEIC
